ID,Position,Scouting Report Sentence(s),Race
219,WR,"Outstanding size and length with flashes of playmaking traits,  Times slaps to rid himself of route riders,  Faster than he looks once long legs uncoil,  Adequate deep ball tracking,  Flashes impressive wins with size and ball skills in red zone",NW
219,WR," Good in-air agility to rise, turn and secure it with body control, "" Wingspan and catch radius like a condor when hes extending"",  Able to drag cornerbacks for extra yardage after the catch,  Only one career touchdown in eight games against LSU, Alabama and Georgia,  Appears to be going through the motions at times",NW
219,WR,""" Doesnt present to quarterback like he wants the ball"",  Tight hips run lethargic routes that are easy to read and lack separation,  Rarely leverages man coverage away from breakpoint,  Tons of contested catch challenges with poor success rate, "" Hands arent very sudden or sure""",NW
219,WR,""" Doesnt have get-away quickness after the catch"",  Able to drag cornerbacks for extra yardage after the catch,  Tight hips run lethargic routes that are easy to read and lack separation, "" Doesnt present to quarterback like he wants the ball"", "" Wingspan and catch radius like a condor when hes extending""",NW
220,LB,"""Coachs son with outstanding work ethic on and off the field"",  Toughness and intensity are trademarks,  Relentless chase-and-tackle energy,  Recognizes formations and tendencies from formations,  Beats running back to the run lane in some cases",NW
220,LB," Rapid downhill trigger to attack ball-carrier or pass-catcher,  Pursues with leverage but has burst to find his prey,  Agility and GPS to work around interior traffic,  Upper-body power to fling guards off of him,  Little wasted motion to plant and drive down on the throw",NW
220,LB," Smallish as interior linebacker,  Takes chances that get him stuck in traffic,  Must learn to slip blocks and stay clean,  Too small to separate quickly once block gets into him,  Needs discipline to play his role and not search for every single tackle",NW
220,LB," Momentum gets away from him as open-field tackler,  Off-balance tackle tries turn into broken arm tackles,  Overestimates speed on extended pursuit angles,  Ineffective playing pass from zone, ""Coachs son with outstanding work ethic on and off the field""",NW
221,WR,"Makes himself faster through speed variations in his routes,  Finds his top gear quickly,  Choppy feet feed body control and directional change in routes,  Instinctive body positioning and gear down to stack coverage, "" Wont back down and willing to work into the middle of the field""",NW
221,WR," Runs with unbridled excitement after the catch,  Body is split low, creating balance advantage through contact,  Could offer immediate help as punt returner,  Father and brother both played collegiately at Virginia Tech,  Reliant upon energy over technique as route-runner",NW
221,WR,""" Cornerbacks dont seem to buy what he is selling"",  Too much wasted motion and energy in route fakes,  Stems and breaks need to become much more crisp,  Not a natural hands catcher,  Struggles getting catch-ready in time for high throws",NW
221,WR," Inconsistent balance catching on the move,  Stems and breaks need to become much more crisp, "" Wont back down and willing to work into the middle of the field"",  Not a natural hands catcher, "" Cornerbacks dont seem to buy what he is selling""",NW
222,LS,"Took over full-time duty as both kick and punt snapper in 2018,  No major snapping flubs during his time at Alabama, "" Earned a five-star rating at Chris Rubios long-snapping academy"",  Decent speed to get downfield and cover,  Undersized by NFL standards",W
222,LS," Very average snap velocity,  Inconsistent accuracy to target against Ole Miss and Georgia,  No major snapping flubs during his time at Alabama,  Undersized by NFL standards, Took over full-time duty as both kick and punt snapper in 2018",W
223,CB,"Added 20 pounds to his frame since coming into college,  Limited experience but has ball production in his background,  Grabbed six interceptions in junior college,  Impressive use of length to recover,  Instinctive timing at the high-point",NW
223,CB," Makes a strong effort to aggressively crowd and disrupt catches underneath,  Strong challenger on 50/50 balls,  Has a skill of slipping big blockers on the edge,  Only one season as a starter at the FBS level,  Bumpy backpedal in early match phase of the release",NW
223,CB," Below-average transitions into sprint,  Slow to gather and redirect his weight downhill in coverage,  Below-average closing burst on the throw,  Speed-deficient when chasing vertical rabbits,  Doesn’t find deep balls consistently",NW
223,CB," Loses too much coverage ground at break points,  Needs to get stronger,  Below-average transitions into sprint,  Bumpy backpedal in early match phase of the release,  Strong challenger on 50/50 balls",NW
224,SAF,"Very coachable and does what is asked of him,  Has grown into leadership role and takes it seriously,  Versatility to play hybrid safety/linebacker roles at LSU,  Steps downhill and will play on the other side of the line when setting an edge,  Racked up 21",NW
224,SAF,"5 tackles for loss during career,  Stays low and ready as a striker,  Adequate lateral transition to shade route break from off-man,  Plays long and physically, turning contested catches into losses for receivers, "" Former receiver with plus ball skills when hes in position""",NW
224,SAF," Appears caught between a clean fit at safety or linebacker,  Carried additional weight that made him slower and less agile in 2020,  Below-average long speed to cover down the field or as high safety,  Loses track of play development and finds himself out of position,  Instincts fail to clue him in when asked to cover",NW
224,SAF,""" Doesnt have the burst to close enough distance if hes not on top of target"",  Will need to learn to attack and control block as box safety or linebacker,  Not much of a glass-eating mentality near the line,  Too many missed tackles in space,  Carried additional weight that made him slower and less agile in 2020",NW
225,LS,"Three-year long and short snapper,  Consistent placement on field goals and extra point snaps,  Gets snaps off without much of a hitch,  Inconsistent spiral with his long snaps,  Made punter move too often with off-target snaps, with a tendency to sail it high",NW
